Ahal_ID	PSnum	PSname	PScontinuity
g20088	18	Brassicaceae	1
g20089	6	Embryophyta	0.916666666666667
g20090	15	rosids	1
g20091	18	Brassicaceae	1
g20092	9	Spermatophyta	0.888888888888889
g20093	18	Brassicaceae	1
g20095	22	Arabidopsis halleri subsp. gemmifera	1
g20097	22	Arabidopsis halleri subsp. gemmifera	1
g20098	20	Arabidopsis	1
g20099	22	Arabidopsis halleri subsp. gemmifera	1
g20100	22	Arabidopsis halleri subsp. gemmifera	1
g20101	22	Arabidopsis halleri subsp. gemmifera	1
g20102	18	Brassicaceae	0.666666666666667
g20104	6	Embryophyta	0.916666666666667
g20105	3	Viridiplantae	1
g20106	17	Brassicales	1
g20107	22	Arabidopsis halleri subsp. gemmifera	1
g20108	22	Arabidopsis halleri subsp. gemmifera	1
g20109	10	Magnoliopsida	0.875
g20110	18	Brassicaceae	1
g20111	6	Embryophyta	0.916666666666667
g20112	11	Mesangiospermae	1
g20113	18	Brassicaceae	1
g20114	17	Brassicales	1
g20115	17	Brassicales	1
g20116	17	Brassicales	1
g20117	18	Brassicaceae	1
g20118	6	Embryophyta	1
g20119	7	Tracheophyta	0.909090909090909
g20120	3	Viridiplantae	1
g20121	18	Brassicaceae	1
g20122	10	Magnoliopsida	1
g20123	10	Magnoliopsida	0.875
g20124	11	Mesangiospermae	1
g20126	9	Spermatophyta	0.888888888888889
g20127	18	Brassicaceae	1
g20128	11	Mesangiospermae	1
g20129	15	rosids	0.8
g20130	1	cellular organisms	1
g20131	3	Viridiplantae	0.714285714285714
g20132	10	Magnoliopsida	1
g20135	3	Viridiplantae	0.785714285714286
g20136	17	Brassicales	0.75
g20137	10	Magnoliopsida	1
g20138	14	Pentapetalae	1
g20140	6	Embryophyta	1
g20141	17	Brassicales	1
g20142	6	Embryophyta	1
g20143	9	Spermatophyta	0.888888888888889
g20144	15	rosids	1
g20145	2	Eukaryota	0.933333333333333
g20146	10	Magnoliopsida	1
g20147	17	Brassicales	1
g20148	10	Magnoliopsida	0.875
g20149	18	Brassicaceae	1
g20150	22	Arabidopsis halleri subsp. gemmifera	1
g20151	18	Brassicaceae	1
g20152	18	Brassicaceae	1
g20153	18	Brassicaceae	1
g20155	18	Brassicaceae	1
g20156	18	Brassicaceae	1
g20157	18	Brassicaceae	1
g20158	18	Brassicaceae	1
g20160	18	Brassicaceae	1
g20161	18	Brassicaceae	1
g20162	10	Magnoliopsida	0.875
g20163	15	rosids	1
g20164	5	Streptophytina	1
g20165	3	Viridiplantae	1
g20166	18	Brassicaceae	1
g20167	6	Embryophyta	1
g20168	15	rosids	1
g20169	20	Arabidopsis	1
g20170	18	Brassicaceae	1
g20171	1	cellular organisms	1
g20172	10	Magnoliopsida	1
g20173	15	rosids	1
g20174	6	Embryophyta	1
g20176	8	Euphyllophyta	1
g20177	8	Euphyllophyta	1
g20178	8	Euphyllophyta	1
g20179	9	Spermatophyta	1
g20180	18	Brassicaceae	1
g20181	22	Arabidopsis halleri subsp. gemmifera	1
g20182	22	Arabidopsis halleri subsp. gemmifera	1
g20184	17	Brassicales	1
g20185	14	Pentapetalae	1
g20186	14	Pentapetalae	1
g20187	22	Arabidopsis halleri subsp. gemmifera	1
g20188	14	Pentapetalae	1
g20189	18	Brassicaceae	1
g20190	20	Arabidopsis	1
g20191	20	Arabidopsis	1
g20195	20	Arabidopsis	1
g20196	18	Brassicaceae	1
g20197	20	Arabidopsis	1
g20198	18	Brassicaceae	1
g20199	18	Brassicaceae	1
g20200	18	Brassicaceae	1
g20201	20	Arabidopsis	1
g20202	6	Embryophyta	0.916666666666667
g20205	18	Brassicaceae	1
g20206	22	Arabidopsis halleri subsp. gemmifera	1
g20207	20	Arabidopsis	1
g20208	20	Arabidopsis	1
g20209	15	rosids	1
g20210	2	Eukaryota	0.866666666666667
g20211	2	Eukaryota	0.866666666666667
g20212	9	Spermatophyta	0.777777777777778
g20213	15	rosids	1
g20214	2	Eukaryota	0.933333333333333
g20215	11	Mesangiospermae	1
g20216	6	Embryophyta	1
g20217	14	Pentapetalae	1
g20219	6	Embryophyta	0.916666666666667
g20220	8	Euphyllophyta	1
g20221	9	Spermatophyta	1
g20222	17	Brassicales	1
g20223	18	Brassicaceae	1
g20224	10	Magnoliopsida	0.875
g20225	15	rosids	0.8
g20226	17	Brassicales	1
g20227	20	Arabidopsis	1
g20228	3	Viridiplantae	1
g20229	2	Eukaryota	1
g20230	22	Arabidopsis halleri subsp. gemmifera	1
g20233	18	Brassicaceae	1
g20234	18	Brassicaceae	1
g20235	18	Brassicaceae	1
g20237	22	Arabidopsis halleri subsp. gemmifera	1
g20239	20	Arabidopsis	1
g20240	20	Arabidopsis	1
g20241	18	Brassicaceae	1
g20242	18	Brassicaceae	1
g20243	18	Brassicaceae	1
g20244	10	Magnoliopsida	0.875
g20245	20	Arabidopsis	1
g20246	20	Arabidopsis	1
g20248	20	Arabidopsis	1
g20249	6	Embryophyta	1
g20250	6	Embryophyta	1
g20251	6	Embryophyta	1
g20252	6	Embryophyta	1
g20253	6	Embryophyta	1
g20254	18	Brassicaceae	1
g20255	10	Magnoliopsida	1
g20256	11	Mesangiospermae	1
g20257	20	Arabidopsis	1
g20258	10	Magnoliopsida	0.875
g20259	20	Arabidopsis	1
g20260	20	Arabidopsis	1
g20262	20	Arabidopsis	1
g20263	6	Embryophyta	1
g20264	18	Brassicaceae	1
g20265	3	Viridiplantae	1
g20266	20	Arabidopsis	1
g20267	22	Arabidopsis halleri subsp. gemmifera	1
g20268	17	Brassicales	1
g20269	11	Mesangiospermae	1
g20270	14	Pentapetalae	0.833333333333333
g20271	3	Viridiplantae	0.928571428571429
g20272	6	Embryophyta	1
g20273	3	Viridiplantae	0.857142857142857
g20274	18	Brassicaceae	0.666666666666667
g20275	14	Pentapetalae	1
g20276	22	Arabidopsis halleri subsp. gemmifera	1
g20277	14	Pentapetalae	1
g20278	18	Brassicaceae	0.666666666666667
g20279	14	Pentapetalae	1
g20280	20	Arabidopsis	1
g20281	5	Streptophytina	1
g20283	11	Mesangiospermae	1
g20284	10	Magnoliopsida	1
g20285	6	Embryophyta	0.916666666666667
g20286	6	Embryophyta	0.916666666666667
g20287	20	Arabidopsis	1
g20288	20	Arabidopsis	1
g20289	11	Mesangiospermae	0.857142857142857
g20290	2	Eukaryota	1
g20291	17	Brassicales	1
g20292	20	Arabidopsis	1
g20293	5	Streptophytina	1
g20294	15	rosids	1
g20295	6	Embryophyta	0.833333333333333
g20296	22	Arabidopsis halleri subsp. gemmifera	1
g20297	20	Arabidopsis	1
g20298	10	Magnoliopsida	1
g20299	22	Arabidopsis halleri subsp. gemmifera	1
g20300	20	Arabidopsis	1
g20301	7	Tracheophyta	0.818181818181818
g20302	20	Arabidopsis	1
g20303	22	Arabidopsis halleri subsp. gemmifera	1
g20304	11	Mesangiospermae	0.857142857142857
g20306	22	Arabidopsis halleri subsp. gemmifera	1
g20307	15	rosids	1
g20308	17	Brassicales	1
g20309	11	Mesangiospermae	0.857142857142857
g20310	9	Spermatophyta	1
g20311	6	Embryophyta	0.833333333333333
g20316	20	Arabidopsis	1
g20318	20	Arabidopsis	1
g20320	3	Viridiplantae	1
g20322	22	Arabidopsis halleri subsp. gemmifera	1
g20323	18	Brassicaceae	1
g20324	18	Brassicaceae	0.666666666666667
g20326	22	Arabidopsis halleri subsp. gemmifera	1
g20327	20	Arabidopsis	1
g20329	8	Euphyllophyta	1
g20331	18	Brassicaceae	1
g20333	11	Mesangiospermae	1
g20334	17	Brassicales	1
g20335	3	Viridiplantae	0.928571428571429
g20336	22	Arabidopsis halleri subsp. gemmifera	1
g20338	10	Magnoliopsida	1
g20339	6	Embryophyta	0.916666666666667
g20340	18	Brassicaceae	1
g20341	18	Brassicaceae	1
g20342	20	Arabidopsis	1
g20343	3	Viridiplantae	1
g20344	17	Brassicales	1
g20345	22	Arabidopsis halleri subsp. gemmifera	1
g20346	15	rosids	1
g20349	6	Embryophyta	1
g20350	9	Spermatophyta	0.222222222222222
g20352	22	Arabidopsis halleri subsp. gemmifera	1
g20353	22	Arabidopsis halleri subsp. gemmifera	1
g20354	18	Brassicaceae	0.666666666666667
g20358	3	Viridiplantae	0.857142857142857
g20359	5	Streptophytina	1
g20360	10	Magnoliopsida	0.75
g20363	22	Arabidopsis halleri subsp. gemmifera	1
g20364	17	Brassicales	1
g20365	18	Brassicaceae	1
g20366	2	Eukaryota	1
g20367	6	Embryophyta	0.916666666666667
g20368	15	rosids	1
g20369	7	Tracheophyta	0.909090909090909
g20370	8	Euphyllophyta	1
g20371	11	Mesangiospermae	0.857142857142857
g20372	9	Spermatophyta	1
g20373	6	Embryophyta	1
g20374	18	Brassicaceae	1
g20375	2	Eukaryota	1
g20376	6	Embryophyta	1
g20377	7	Tracheophyta	1
g20378	17	Brassicales	1
g20379	6	Embryophyta	1
g20380	9	Spermatophyta	1
g20381	5	Streptophytina	0.923076923076923
g20382	10	Magnoliopsida	0.875
g20383	18	Brassicaceae	1
g20384	2	Eukaryota	0.866666666666667
g20385	17	Brassicales	1
g20386	18	Brassicaceae	1
g20387	18	Brassicaceae	1
g20388	18	Brassicaceae	1
g20389	18	Brassicaceae	1
g20390	9	Spermatophyta	0.888888888888889
g20391	6	Embryophyta	0.916666666666667
g20392	10	Magnoliopsida	0.875
g20393	20	Arabidopsis	1
g20394	18	Brassicaceae	1
g20395	15	rosids	1
g20396	1	cellular organisms	1
g20397	18	Brassicaceae	1
g20398	17	Brassicales	1
g20399	6	Embryophyta	1
g20400	6	Embryophyta	1
g20402	18	Brassicaceae	1
g20403	11	Mesangiospermae	1
g20404	9	Spermatophyta	1
g20405	3	Viridiplantae	0.928571428571429
g20406	9	Spermatophyta	1
g20407	3	Viridiplantae	1
g20408	9	Spermatophyta	1
g20409	9	Spermatophyta	1
g20410	18	Brassicaceae	1
g20411	20	Arabidopsis	1
g20414	20	Arabidopsis	1
g20416	18	Brassicaceae	1
g20417	3	Viridiplantae	0.928571428571429
g20418	3	Viridiplantae	1
g20419	6	Embryophyta	0.833333333333333
g20420	9	Spermatophyta	1
g20421	3	Viridiplantae	1
g20422	9	Spermatophyta	0.888888888888889
g20423	11	Mesangiospermae	1
g20424	3	Viridiplantae	1
g20425	1	cellular organisms	1
g20426	5	Streptophytina	1
g20427	6	Embryophyta	0.916666666666667
g20428	2	Eukaryota	1
g20429	10	Magnoliopsida	1
g20430	15	rosids	1
g20431	3	Viridiplantae	1
g20432	15	rosids	1
g20433	9	Spermatophyta	1
g20434	15	rosids	1
g20435	18	Brassicaceae	1
g20437	15	rosids	1
g20438	3	Viridiplantae	1
g20439	20	Arabidopsis	1
g20440	10	Magnoliopsida	1
g20441	6	Embryophyta	0.916666666666667
g20442	5	Streptophytina	1
g20443	6	Embryophyta	1
g20444	5	Streptophytina	1
g20445	5	Streptophytina	1
g20447	9	Spermatophyta	1
g20448	10	Magnoliopsida	1
g20449	5	Streptophytina	1
g20450	11	Mesangiospermae	0.857142857142857
g20451	5	Streptophytina	0.846153846153846
g20452	6	Embryophyta	0.916666666666667
g20453	18	Brassicaceae	1
g20454	18	Brassicaceae	1
g20456	17	Brassicales	1
g20457	18	Brassicaceae	1
g20458	18	Brassicaceae	1
g20460	20	Arabidopsis	1
g20461	20	Arabidopsis	1
g20462	22	Arabidopsis halleri subsp. gemmifera	1
g20463	18	Brassicaceae	1
g20464	5	Streptophytina	0.923076923076923
g20465	6	Embryophyta	1
g20466	6	Embryophyta	0.916666666666667
g20467	15	rosids	1
g20468	10	Magnoliopsida	0.875
g20469	6	Embryophyta	0.916666666666667
g20470	2	Eukaryota	0.866666666666667
g20471	1	cellular organisms	1
g20472	6	Embryophyta	0.916666666666667
g20473	18	Brassicaceae	1
g20474	2	Eukaryota	1
g20475	18	Brassicaceae	1
g20478	18	Brassicaceae	1
g20479	20	Arabidopsis	1
g20480	18	Brassicaceae	1
g20481	18	Brassicaceae	1
g20482	20	Arabidopsis	1
g20483	10	Magnoliopsida	1
g20484	11	Mesangiospermae	1
g20486	18	Brassicaceae	1
g20487	18	Brassicaceae	1
g20488	6	Embryophyta	1
g20489	5	Streptophytina	1
g20490	7	Tracheophyta	1
g20491	11	Mesangiospermae	1
g20492	10	Magnoliopsida	1
g20493	11	Mesangiospermae	1
g20495	2	Eukaryota	0.866666666666667
g20496	10	Magnoliopsida	1
g20497	6	Embryophyta	1
g20499	6	Embryophyta	0.75
g20500	6	Embryophyta	0.75
g20501	18	Brassicaceae	1
g20502	18	Brassicaceae	1
g20503	6	Embryophyta	0.916666666666667
g20504	2	Eukaryota	1
g20506	5	Streptophytina	0.846153846153846
g20507	9	Spermatophyta	1
g20509	6	Embryophyta	0.916666666666667
g20510	6	Embryophyta	0.916666666666667
g20511	14	Pentapetalae	0.666666666666667
g20513	18	Brassicaceae	1
g20515	6	Embryophyta	1
g20516	6	Embryophyta	0.833333333333333
g20518	18	Brassicaceae	0.666666666666667
g20519	3	Viridiplantae	0.857142857142857
g20520	15	rosids	1
g20521	17	Brassicales	1
g20522	6	Embryophyta	1
g20525	11	Mesangiospermae	1
g20526	15	rosids	0.6
g20528	17	Brassicales	1
g20529	15	rosids	1
g20531	18	Brassicaceae	1
g20532	2	Eukaryota	0.933333333333333
g20533	11	Mesangiospermae	1
g20537	20	Arabidopsis	1
g20539	22	Arabidopsis halleri subsp. gemmifera	1
g20540	22	Arabidopsis halleri subsp. gemmifera	1
g20541	20	Arabidopsis	1
g20542	18	Brassicaceae	1
g20543	2	Eukaryota	0.8
g20544	6	Embryophyta	0.916666666666667
g20545	6	Embryophyta	0.916666666666667
g20547	6	Embryophyta	1
g20548	6	Embryophyta	0.916666666666667
g20550	18	Brassicaceae	1
g20551	18	Brassicaceae	1
g20554	18	Brassicaceae	1
g20555	18	Brassicaceae	1
g20556	6	Embryophyta	0.916666666666667
g20557	18	Brassicaceae	1
g20558	18	Brassicaceae	1
g20559	22	Arabidopsis halleri subsp. gemmifera	1
g20560	2	Eukaryota	1
g20561	11	Mesangiospermae	0.714285714285714
g20562	1	cellular organisms	0.9375
g20563	10	Magnoliopsida	1
g20564	6	Embryophyta	1
g20565	18	Brassicaceae	1
g20566	18	Brassicaceae	1
g20567	17	Brassicales	1
g20568	18	Brassicaceae	1
g20570	20	Arabidopsis	1
g20571	18	Brassicaceae	1
g20572	20	Arabidopsis	1
g20573	2	Eukaryota	1
g20574	3	Viridiplantae	0.857142857142857
g20575	2	Eukaryota	1
g20576	6	Embryophyta	1
g20577	5	Streptophytina	1
g20579	18	Brassicaceae	1
g20580	18	Brassicaceae	1
g20581	5	Streptophytina	1
g20582	15	rosids	1
g20583	17	Brassicales	1
g20584	6	Embryophyta	0.916666666666667
g20585	20	Arabidopsis	1
g20586	2	Eukaryota	1
g20587	3	Viridiplantae	0.857142857142857
g20588	14	Pentapetalae	1
g20589	18	Brassicaceae	1
g20590	20	Arabidopsis	1
g20591	11	Mesangiospermae	1
g20592	11	Mesangiospermae	0.714285714285714
g20593	20	Arabidopsis	1
g20594	20	Arabidopsis	1
g20595	2	Eukaryota	1
g20596	20	Arabidopsis	1
g20597	18	Brassicaceae	1
g20598	17	Brassicales	1
g20599	9	Spermatophyta	1
g20600	18	Brassicaceae	1
g20601	18	Brassicaceae	0.666666666666667
g20602	18	Brassicaceae	1
g20606	11	Mesangiospermae	1
g20607	9	Spermatophyta	1
g20608	2	Eukaryota	1
g20609	20	Arabidopsis	1
g20611	9	Spermatophyta	1
g20612	6	Embryophyta	0.916666666666667
g20613	9	Spermatophyta	1
g20614	9	Spermatophyta	1
g20616	9	Spermatophyta	0.888888888888889
g20617	2	Eukaryota	1
g20618	9	Spermatophyta	1
g20619	20	Arabidopsis	1
g20620	22	Arabidopsis halleri subsp. gemmifera	1
g20621	15	rosids	1
g20622	6	Embryophyta	0.916666666666667
g20623	6	Embryophyta	0.916666666666667
g20624	2	Eukaryota	0.933333333333333
g20625	10	Magnoliopsida	0.75
g20627	18	Brassicaceae	1
g20629	18	Brassicaceae	1
g20630	18	Brassicaceae	1
g20631	18	Brassicaceae	1
g20632	22	Arabidopsis halleri subsp. gemmifera	1
g20633	22	Arabidopsis halleri subsp. gemmifera	1
g20634	18	Brassicaceae	1
g20635	18	Brassicaceae	0.666666666666667
g20636	6	Embryophyta	0.916666666666667
g20637	18	Brassicaceae	1
g20638	5	Streptophytina	1
g20639	18	Brassicaceae	1
g20641	6	Embryophyta	0.5
g20642	9	Spermatophyta	0.777777777777778
g20643	20	Arabidopsis	1
g20644	11	Mesangiospermae	0.857142857142857
g20645	6	Embryophyta	0.666666666666667
g20646	6	Embryophyta	0.916666666666667
g20647	9	Spermatophyta	1
g20649	18	Brassicaceae	1
g20651	3	Viridiplantae	0.928571428571429
g20652	5	Streptophytina	1
g20653	17	Brassicales	1
g20654	9	Spermatophyta	1
g20655	9	Spermatophyta	1
g20658	6	Embryophyta	0.833333333333333
g20659	6	Embryophyta	1
g20660	2	Eukaryota	1
g20661	5	Streptophytina	1
g20663	10	Magnoliopsida	0.875
g20664	9	Spermatophyta	1
g20665	6	Embryophyta	0.916666666666667
g20666	18	Brassicaceae	1
g20667	18	Brassicaceae	1
g20669	18	Brassicaceae	1
g20670	2	Eukaryota	1
g20672	6	Embryophyta	1
g20673	18	Brassicaceae	1
g20675	2	Eukaryota	0.933333333333333
g20676	22	Arabidopsis halleri subsp. gemmifera	1
g20677	20	Arabidopsis	1
g20678	18	Brassicaceae	1
g20679	6	Embryophyta	1
g20680	5	Streptophytina	1
g20681	17	Brassicales	1
g20682	18	Brassicaceae	1
g20684	18	Brassicaceae	0.666666666666667
g20685	14	Pentapetalae	1
g20686	18	Brassicaceae	1
g20687	17	Brassicales	1
g20688	22	Arabidopsis halleri subsp. gemmifera	1
g20689	18	Brassicaceae	1
g20690	17	Brassicales	1
g20693	17	Brassicales	1
g20694	22	Arabidopsis halleri subsp. gemmifera	1
g20695	6	Embryophyta	1
g20696	6	Embryophyta	0.916666666666667
g20697	20	Arabidopsis	1
g20698	20	Arabidopsis	1
g20700	22	Arabidopsis halleri subsp. gemmifera	1
g20701	18	Brassicaceae	1
g20702	20	Arabidopsis	1
g20703	20	Arabidopsis	1
g20704	2	Eukaryota	0.933333333333333
g20705	6	Embryophyta	1
g20706	3	Viridiplantae	0.928571428571429
g20707	9	Spermatophyta	1
g20708	9	Spermatophyta	1
g20709	9	Spermatophyta	1
g20710	18	Brassicaceae	1
g20711	18	Brassicaceae	1
g20712	17	Brassicales	1
g20713	17	Brassicales	1
g20714	22	Arabidopsis halleri subsp. gemmifera	1
g20716	18	Brassicaceae	1
g20717	22	Arabidopsis halleri subsp. gemmifera	1
g20719	17	Brassicales	1
g20720	20	Arabidopsis	1
g20721	17	Brassicales	1
g20722	17	Brassicales	1
g20724	20	Arabidopsis	1
g20725	17	Brassicales	1
g20726	22	Arabidopsis halleri subsp. gemmifera	1
g20727	2	Eukaryota	1
g20728	18	Brassicaceae	1
g20729	11	Mesangiospermae	1
g20730	6	Embryophyta	0.916666666666667
g20731	7	Tracheophyta	0.909090909090909
g20732	20	Arabidopsis	1
g20733	15	rosids	1
g20734	5	Streptophytina	1
g20735	7	Tracheophyta	0.727272727272727
g20736	9	Spermatophyta	1
g20737	5	Streptophytina	1
g20738	17	Brassicales	1
g20740	20	Arabidopsis	1
g20741	18	Brassicaceae	1
g20742	15	rosids	1
g20743	15	rosids	1
g20744	5	Streptophytina	1
g20746	10	Magnoliopsida	0.875
g20747	18	Brassicaceae	1
g20748	2	Eukaryota	0.866666666666667
g20749	6	Embryophyta	1
g20750	10	Magnoliopsida	0.75
g20751	9	Spermatophyta	1
g20752	18	Brassicaceae	1
g20754	9	Spermatophyta	1
g20755	6	Embryophyta	1
g20756	2	Eukaryota	1
g20757	10	Magnoliopsida	0.75
g20758	2	Eukaryota	0.933333333333333
g20759	3	Viridiplantae	1
g20760	6	Embryophyta	0.75
g20761	9	Spermatophyta	0.888888888888889
g20762	11	Mesangiospermae	1
g20764	10	Magnoliopsida	1
g20765	6	Embryophyta	0.916666666666667
g20767	5	Streptophytina	1
g20768	10	Magnoliopsida	1
g20769	9	Spermatophyta	0.777777777777778
g20770	10	Magnoliopsida	1
g20771	17	Brassicales	1
g20772	9	Spermatophyta	1
g20776	18	Brassicaceae	1
g20777	9	Spermatophyta	0.888888888888889
g20778	9	Spermatophyta	0.888888888888889
g20779	15	rosids	1
g20780	6	Embryophyta	1
g20781	17	Brassicales	1
g20782	20	Arabidopsis	1
g20783	22	Arabidopsis halleri subsp. gemmifera	1
g20784	17	Brassicales	1
g20785	17	Brassicales	1
g20786	18	Brassicaceae	1
g20787	22	Arabidopsis halleri subsp. gemmifera	1
g20789	17	Brassicales	1
g20790	10	Magnoliopsida	0.875
g20791	17	Brassicales	1
g20793	18	Brassicaceae	1
g20795	18	Brassicaceae	1
g20796	22	Arabidopsis halleri subsp. gemmifera	1
g20797	6	Embryophyta	0.916666666666667
g20799	18	Brassicaceae	1
g20800	18	Brassicaceae	1
g20802	20	Arabidopsis	1
g20803	18	Brassicaceae	1
g20805	17	Brassicales	1
g20806	6	Embryophyta	1
g20808	20	Arabidopsis	1
g20809	20	Arabidopsis	1
g20811	6	Embryophyta	0.916666666666667
g20813	18	Brassicaceae	0.666666666666667
g20814	18	Brassicaceae	1
g20815	6	Embryophyta	1
g20816	8	Euphyllophyta	0.4
g20817	20	Arabidopsis	1
g20818	17	Brassicales	1
g20819	6	Embryophyta	1
g20820	22	Arabidopsis halleri subsp. gemmifera	1
g20821	17	Brassicales	1
g20822	17	Brassicales	1
g20823	15	rosids	1
g20824	8	Euphyllophyta	1
g20825	22	Arabidopsis halleri subsp. gemmifera	1
g20826	18	Brassicaceae	0.666666666666667
g20827	18	Brassicaceae	1
g20828	18	Brassicaceae	1
g20829	9	Spermatophyta	0.888888888888889
g20831	6	Embryophyta	0.833333333333333
g20832	17	Brassicales	1
g20833	15	rosids	1
g20834	18	Brassicaceae	1
g20835	9	Spermatophyta	1
g20837	14	Pentapetalae	1
g20839	18	Brassicaceae	1
g20840	15	rosids	1
g20841	22	Arabidopsis halleri subsp. gemmifera	1
g20842	17	Brassicales	1
g20843	6	Embryophyta	0.833333333333333
g20844	20	Arabidopsis	1
g20845	20	Arabidopsis	1
g20846	20	Arabidopsis	1
g20847	18	Brassicaceae	1
g20849	18	Brassicaceae	1
g20851	22	Arabidopsis halleri subsp. gemmifera	1
g20853	18	Brassicaceae	1
g20854	18	Brassicaceae	1
g20856	18	Brassicaceae	1
g20857	20	Arabidopsis	1
g20858	22	Arabidopsis halleri subsp. gemmifera	1
g20859	20	Arabidopsis	1
g20861	18	Brassicaceae	1
g20862	3	Viridiplantae	1
g20863	17	Brassicales	1
g20864	6	Embryophyta	0.833333333333333
g20865	18	Brassicaceae	1
g20866	18	Brassicaceae	1
g20867	15	rosids	1
g20868	15	rosids	1
g20869	6	Embryophyta	1
g20871	18	Brassicaceae	1
g20872	18	Brassicaceae	1
g20873	2	Eukaryota	0.933333333333333
g20874	1	cellular organisms	1
g20875	3	Viridiplantae	1
g20876	9	Spermatophyta	1
g20877	22	Arabidopsis halleri subsp. gemmifera	1
g20878	18	Brassicaceae	1
g20879	22	Arabidopsis halleri subsp. gemmifera	1
g20881	20	Arabidopsis	1
g20882	5	Streptophytina	1
g20884	6	Embryophyta	1
g20885	18	Brassicaceae	1
g20886	11	Mesangiospermae	0.857142857142857
g20889	9	Spermatophyta	1
g20890	20	Arabidopsis	1
g20891	6	Embryophyta	0.916666666666667
g20893	17	Brassicales	1
g20894	18	Brassicaceae	1
g20895	9	Spermatophyta	1
g20897	18	Brassicaceae	1
g20898	9	Spermatophyta	0.888888888888889
g20899	3	Viridiplantae	0.857142857142857
g20900	10	Magnoliopsida	0.875
g20901	10	Magnoliopsida	0.875
g20902	2	Eukaryota	0.933333333333333
g20903	20	Arabidopsis	1
g20905	6	Embryophyta	0.916666666666667
g20906	15	rosids	1
g20907	6	Embryophyta	1
g20908	20	Arabidopsis	1
g20909	3	Viridiplantae	0.928571428571429
g20911	10	Magnoliopsida	1
g20912	22	Arabidopsis halleri subsp. gemmifera	1
g20913	20	Arabidopsis	1
g20915	6	Embryophyta	1
g20916	3	Viridiplantae	0.857142857142857
g20917	22	Arabidopsis halleri subsp. gemmifera	1
g20918	9	Spermatophyta	1
g20920	5	Streptophytina	1
g20921	5	Streptophytina	1
g20922	2	Eukaryota	0.8
g20923	2	Eukaryota	0.4
g20924	5	Streptophytina	1
g20925	9	Spermatophyta	1
g20926	18	Brassicaceae	1
g20927	20	Arabidopsis	1
g20928	3	Viridiplantae	0.642857142857143
g20929	2	Eukaryota	0.933333333333333
g20930	10	Magnoliopsida	0.875
g20933	6	Embryophyta	1
g20934	6	Embryophyta	1
g20935	20	Arabidopsis	1
g20936	10	Magnoliopsida	1
g20937	15	rosids	0.4
g20938	6	Embryophyta	0.916666666666667
g20939	6	Embryophyta	0.916666666666667
g20940	6	Embryophyta	0.916666666666667
g20941	5	Streptophytina	0.923076923076923
g20942	17	Brassicales	1
g20943	6	Embryophyta	0.916666666666667
g20944	17	Brassicales	1
g20947	17	Brassicales	1
g20948	1	cellular organisms	0.75
g20949	3	Viridiplantae	1
g20950	20	Arabidopsis	1
g20951	2	Eukaryota	1
g20952	17	Brassicales	1
g20953	20	Arabidopsis	1
g20954	6	Embryophyta	0.916666666666667
g20957	9	Spermatophyta	0.222222222222222
g20958	17	Brassicales	1
g20960	10	Magnoliopsida	1
g20962	9	Spermatophyta	1
g20963	9	Spermatophyta	1
g20964	3	Viridiplantae	1
g20965	17	Brassicales	1
g20966	17	Brassicales	1
g20967	18	Brassicaceae	1
g20968	3	Viridiplantae	0.857142857142857
g20969	22	Arabidopsis halleri subsp. gemmifera	1
g20970	9	Spermatophyta	1
g20971	6	Embryophyta	1
g20972	11	Mesangiospermae	0.571428571428571
g20973	9	Spermatophyta	0.777777777777778
g20974	6	Embryophyta	1
g20975	14	Pentapetalae	1
g20976	14	Pentapetalae	1
g20978	14	Pentapetalae	1
g20979	14	Pentapetalae	1
g20980	18	Brassicaceae	0.666666666666667
g20981	14	Pentapetalae	1
g20982	3	Viridiplantae	1
g20983	22	Arabidopsis halleri subsp. gemmifera	1
